,agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,action,reward,num_norms,total_berries
18661,1,111,50,0,10,2,1.7999999999999998,17.999999999999996,4,1.5,28,10
18717,3,112,14,0,3,0,1.2,11.999999999999998,1,1.0,7,3
18718,2,112,15,1,1,0,0.0,5.000000000000002,3,-1.2,11,2
18752,3,113,9,0,1,1,0.5000000000000001,5.000000000000001,2,0.5,5,1
18753,1,113,9,1,0,0,0.0,5.000000000000001,0,0.0,6,1
18927,3,114,44,1,13,2,4.200000000000003,48.00000000000002,0,1.0,24,14
18928,1,114,44,1,6,2,0.0,5.999999999999994,0,-1.0,28,7
19124,2,115,49,1,9,6,1.299999999999999,18.99999999999999,0,1.0,36,10
19125,1,115,50,1,7,6,0.0,5.9999999999999885,3,-0.1999999999999999,31,8
19322,1,116,50,1,10,5,1.7999999999999985,23.999999999999982,0,2.0,27,11
19323,2,116,50,0,7,2,0.0,0.0,3,-0.1999999999999999,33,7
19522,0,117,50,0,8,5,0.6000000000000001,6.000000000000001,0,1.0,28,8
19523,2,117,50,1,9,4,1.2000000000000006,18.000000000000007,0,2.0,30,10
19722,3,118,50,0,14,3,4.1999999999999975,41.99999999999997,4,0.8,26,14
19723,0,118,50,0,9,8,1.1999999999999988,11.999999999999988,2,0.8,34,9
19922,1,119,50,1,9,7,1.199999999999998,17.99999999999998,0,1.0,37,10
19923,2,119,50,0,11,4,2.3999999999999995,23.999999999999996,3,0.8,36,11
20122,3,120,50,0,13,6,3.599999999999998,35.99999999999998,0,1.0,28,13
20123,0,120,50,0,9,8,1.1999999999999995,11.999999999999996,0,1.0,29,9
20322,2,121,50,0,9,7,1.1999999999999984,11.999999999999984,1,2.0,28,9
20323,3,121,50,0,12,3,2.9999999999999987,29.999999999999982,0,1.0,26,12
20522,1,122,50,0,9,7,1.1999999999999988,11.999999999999988,0,1.0,30,9
20523,3,122,50,0,14,5,4.199999999999998,41.99999999999998,0,1.0,20,14
20722,1,123,50,1,9,5,1.1999999999999966,17.999999999999964,0,1.0,28,10
20723,0,123,50,0,8,10,0.5999999999999991,5.99999999999999,2,0.8,27,8
20780,2,124,15,0,3,1,1.1,11.0,0,0.0,12,3
