agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,action,reward,num_norms,total_berries
0,97,50,2,14,16,4.199999999999999,53.99999999999999,2,1.8,13,16
1,97,50,0,16,13,5.400000000000004,54.00000000000004,2,1.0,8,16
0,98,50,3,11,16,2.399999999999997,41.999999999999964,1,0.9,16,14
1,98,50,1,16,10,5.400000000000006,60.00000000000005,2,1.8,7,17
0,99,50,3,11,16,2.399999999999997,41.99999999999997,2,1.8,17,14
1,99,50,1,16,8,5.400000000000002,60.000000000000014,0,1.8,8,17
0,100,50,1,18,17,6.600000000000002,72.00000000000001,3,1.8,15,19
1,100,50,1,18,16,6.600000000000002,72.00000000000001,2,1.8,12,19
0,101,50,2,15,15,4.799999999999998,59.99999999999998,3,0.6,16,17
1,101,50,0,15,11,4.799999999999998,47.99999999999998,4,1.9,11,15
0,102,50,7,8,13,0.5999999999999971,47.99999999999997,1,1.4,14,15
1,102,50,0,13,6,3.599999999999997,35.999999999999964,0,1.0,8,13
0,103,50,4,14,18,4.199999999999999,65.99999999999999,4,1.9,14,18
1,103,50,0,19,13,7.200000000000002,72.00000000000001,4,1.9,13,19
0,104,50,6,10,17,1.7999999999999972,53.999999999999964,2,1.0,13,16
1,104,50,0,17,9,6.000000000000006,60.00000000000006,1,1.0,10,17
1,105,37,0,6,3,0.699999999999998,6.99999999999998,2,0.0,6,6
0,105,38,0,5,6,0.0,0.0,2,-1.0,8,5
0,106,9,1,1,0,0.5000000000000001,11.0,1,-0.5,3,2
1,106,9,0,0,1,0.0,0.0,3,-1.0,4,0
0,107,50,2,20,17,7.800000000000006,90.00000000000004,4,1.9,19,22
1,107,50,0,17,16,5.999999999999998,59.99999999999998,4,1.5,10,17
0,108,50,3,16,18,5.400000000000002,72.00000000000001,4,1.9,15,19
1,108,50,0,19,15,7.200000000000004,72.00000000000003,1,1.0,10,19
0,109,50,4,13,17,3.599999999999998,59.99999999999998,2,1.0,15,17
1,109,50,0,17,12,6.000000000000007,60.00000000000007,4,1.9,9,17
1,110,37,2,9,5,2.499999999999998,36.99999999999997,1,0.8,9,11
0,110,38,10,6,9,0.6,65.99999999999999,1,-0.6,11,16
0,111,50,1,14,17,4.200000000000002,48.000000000000014,5,1.8,15,15
1,111,50,0,17,10,6.000000000000004,60.00000000000004,4,0.9,10,17
0,112,50,0,19,11,7.200000000000008,72.00000000000007,0,1.0,9,19
1,112,50,0,11,18,2.399999999999999,23.99999999999999,4,0.9,10,11
0,113,50,0,16,19,5.400000000000004,54.00000000000004,4,1.5,11,16
1,113,50,0,19,15,7.200000000000003,72.00000000000003,2,1.0,8,19
1,114,31,0,4,4,0.1000000000000002,1.0000000000000024,2,0.0,8,4
0,114,32,0,4,2,0.0,0.0,3,-1.0,5,4
0,115,50,3,16,20,5.4,72.0,2,1.0,17,19
1,115,50,0,20,15,7.800000000000003,78.00000000000003,3,1.0,8,20
0,116,15,0,2,1,0.5,5.0,1,-0.1,5,2
1,116,15,0,1,2,0.0,0.0,4,-1.1,6,1
0,117,50,2,15,18,4.799999999999998,59.99999999999998,4,1.9,19,17
1,117,50,0,18,13,6.600000000000003,66.00000000000003,4,1.9,6,18
0,118,50,0,15,16,4.799999999999998,47.99999999999998,4,1.9,16,15
1,118,50,0,16,11,5.4,54.0,0,1.0,8,16
0,119,44,0,7,5,0.6000000000000003,6.000000000000003,2,0.0,12,7
1,119,44,0,6,4,0.0,0.0,3,-1.0,8,6
0,120,50,3,9,12,1.1999999999999995,29.99999999999999,4,1.9,12,12
1,120,50,1,12,5,2.999999999999997,35.999999999999964,4,2.3,9,13
1,121,49,0,10,5,1.8999999999999968,18.99999999999997,1,0.0,9,10
0,121,50,6,7,10,0.0,35.99999999999998,3,-0.5,15,13
0,122,50,2,15,16,4.800000000000001,60.00000000000001,4,1.9,13,17
1,122,50,0,17,14,6.000000000000003,60.00000000000002,4,0.9,11,17
0,123,50,1,17,18,6.000000000000002,66.00000000000001,2,1.8,12,18
1,123,50,1,18,17,6.6000000000000005,72.0,0,1.8,8,19
0,124,50,4,13,16,3.599999999999997,59.99999999999997,4,1.9,16,17
1,124,50,0,16,11,5.400000000000001,54.00000000000001,0,1.0,9,16
0,125,50,6,12,16,2.9999999999999973,65.99999999999997,4,1.9,17,18
1,125,50,0,17,12,6.000000000000001,60.00000000000001,1,1.0,8,17
0,126,50,3,15,18,4.799999999999997,65.99999999999997,4,1.9,16,18
1,126,50,0,18,15,6.600000000000003,66.00000000000003,4,1.9,8,18
0,127,50,2,14,17,4.2,54.0,2,1.0,15,16
1,127,50,0,17,13,6.000000000000004,60.00000000000004,0,1.0,11,17
0,128,50,4,14,19,4.1999999999999975,65.99999999999997,0,1.0,11,18
1,128,50,0,19,14,7.2000000000000055,72.00000000000006,1,1.0,10,19
0,129,50,4,14,16,4.1999999999999975,65.99999999999997,4,2.7,14,18
1,129,50,0,17,12,6.000000000000004,60.00000000000004,3,1.0,11,17
1,130,49,0,12,5,3.1000000000000028,31.000000000000025,2,0.0,7,12
0,130,50,5,7,11,0.0,29.99999999999997,2,0.0,18,12
0,131,50,5,12,17,3.000000000000001,60.00000000000001,3,1.8,13,17
1,131,50,0,17,10,6.000000000000006,60.00000000000006,1,1.0,10,17
0,132,50,6,10,18,1.7999999999999967,53.999999999999964,4,1.9,15,16
1,132,50,0,18,10,6.600000000000004,66.00000000000004,4,1.9,8,18
0,133,50,1,18,19,6.600000000000006,72.00000000000006,3,1.8,13,19
1,133,50,1,19,16,7.200000000000005,78.00000000000004,2,1.8,9,20
0,134,50,2,12,15,2.999999999999997,41.999999999999964,2,1.8,11,14
1,134,50,0,15,12,4.800000000000001,48.00000000000001,1,1.0,10,15
0,135,32,0,9,4,2.9999999999999982,29.999999999999982,0,0.0,9,9
1,135,32,3,4,8,0.0,17.999999999999982,3,-0.1999999999999999,12,7
0,136,50,2,16,14,5.400000000000003,66.00000000000003,1,1.4,13,18
1,136,50,0,14,12,4.199999999999998,41.99999999999998,4,1.5,13,14
0,137,50,4,13,17,3.6000000000000014,60.000000000000014,2,1.8,12,17
1,137,50,0,17,11,6.000000000000005,60.00000000000005,1,1.0,7,17
0,138,50,1,15,12,4.8,53.99999999999999,1,0.6,16,16
1,138,50,0,13,7,3.599999999999997,35.999999999999964,1,1.0,11,13
0,139,50,4,8,12,0.5999999999999993,29.99999999999999,2,0.6,18,12
1,139,50,0,12,4,2.999999999999997,29.999999999999968,3,1.0,7,12
0,140,50,2,14,15,4.1999999999999975,53.99999999999997,2,1.0,15,16
1,140,50,0,16,11,5.400000000000005,54.00000000000004,4,1.9,14,16
0,141,50,6,10,16,1.7999999999999967,53.999999999999964,2,0.6,17,16
1,141,50,0,16,6,5.399999999999998,53.99999999999997,2,1.0,11,16
0,142,50,6,14,20,4.200000000000004,78.00000000000003,0,0.6,14,20
1,142,50,0,20,13,7.800000000000004,78.00000000000004,4,0.9,9,20
0,143,50,2,13,13,3.599999999999999,47.99999999999999,0,1.4,14,15
1,143,50,0,14,11,4.200000000000003,42.00000000000003,0,1.0,11,14
0,144,9,4,2,0,1.1,35.0,5,0.4,6,6
1,144,9,2,0,0,0.0,11.0,2,-0.1999999999999999,5,2
0,145,50,1,15,16,4.800000000000001,54.0,4,1.9,12,16
1,145,50,1,17,13,6.000000000000001,66.0,0,1.8,9,18
0,146,50,3,10,15,1.7999999999999972,35.999999999999964,4,1.9,14,13
1,146,50,0,15,10,4.800000000000001,48.00000000000001,1,1.0,11,15
0,147,50,4,11,14,2.3999999999999995,47.99999999999999,1,0.6,19,15
1,147,50,0,15,8,4.8000000000000025,48.00000000000002,0,1.0,11,15
0,148,50,1,14,15,4.199999999999998,47.99999999999998,4,1.9,18,15
1,148,50,0,16,11,5.400000000000001,54.00000000000001,1,1.0,16,16
1,149,43,0,11,5,3.099999999999997,30.999999999999968,3,0.0,8,11
0,149,44,6,6,10,0.0,35.999999999999986,0,-1.4,15,12
0,150,50,7,11,16,2.399999999999997,65.99999999999997,0,0.6,16,18
1,150,50,1,16,9,5.400000000000004,60.00000000000004,2,1.0,9,17
0,151,50,1,17,19,6.000000000000005,66.00000000000004,0,1.0,11,18
1,151,50,0,20,17,7.800000000000008,78.00000000000007,4,0.9,11,20
1,152,49,0,14,7,4.300000000000005,43.00000000000005,3,0.0,7,14
0,152,50,8,7,14,0.0,47.99999999999997,0,-0.3999999999999999,16,15
0,153,50,5,11,15,2.3999999999999964,53.999999999999964,1,1.8,13,16
1,153,50,0,15,8,4.800000000000003,48.00000000000003,3,1.0,11,15
0,154,50,0,12,14,2.9999999999999973,29.99999999999997,4,1.9,15,12
1,154,50,0,14,12,4.1999999999999975,41.99999999999997,2,1.0,8,14
0,155,50,2,8,9,0.5999999999999975,17.999999999999975,1,1.4,12,10
1,155,50,0,9,5,1.1999999999999966,11.999999999999966,1,1.0,9,9
0,156,50,6,13,17,3.599999999999998,71.99999999999997,1,1.7000000000000002,12,19
1,156,50,1,17,12,6.000000000000004,66.00000000000004,4,2.7,7,18
0,157,50,2,13,16,3.599999999999998,47.99999999999998,1,0.9,10,15
1,157,50,1,17,13,6.000000000000006,66.00000000000006,1,1.8,8,18
0,158,50,1,14,16,4.199999999999999,47.99999999999999,1,1.0,17,15
1,158,50,1,16,11,5.4,60.0,2,1.8,8,17
0,159,50,2,14,15,4.1999999999999975,53.99999999999997,2,1.8,17,16
1,159,50,0,15,11,4.800000000000001,48.00000000000001,4,1.9,7,15
0,160,50,0,14,12,4.199999999999999,41.99999999999999,1,0.9,22,14
1,160,50,0,13,8,3.599999999999997,35.999999999999964,4,1.9,11,13
0,161,50,0,14,13,4.200000000000001,42.00000000000001,2,1.0,16,14
1,161,50,1,13,12,3.6000000000000005,42.0,4,2.7,11,14
0,162,50,6,9,15,1.1999999999999966,47.99999999999996,2,1.0,14,15
1,162,50,0,16,9,5.400000000000005,54.00000000000004,4,0.9,9,16
0,163,50,8,10,16,1.7999999999999967,65.99999999999996,1,1.4,14,18
1,163,50,0,16,10,5.400000000000004,54.00000000000004,3,1.0,7,16
1,164,31,0,8,4,2.4999999999999982,24.999999999999982,2,0.0,6,8
0,164,32,8,4,8,0.0,47.99999999999999,0,-0.6,13,12
0,165,50,0,14,15,4.199999999999999,41.99999999999999,4,1.5,15,14
1,165,50,0,16,12,5.400000000000003,54.00000000000003,2,1.0,11,16
0,166,50,0,16,9,5.400000000000008,54.00000000000007,3,1.0,11,16
1,166,50,0,9,14,1.1999999999999966,11.999999999999966,3,1.0,11,9
0,167,50,5,9,12,1.1999999999999995,41.99999999999999,4,1.9,14,14
1,167,50,1,14,5,4.199999999999997,47.99999999999996,3,1.8,15,15
0,168,50,7,13,17,3.599999999999997,77.99999999999997,1,1.4,18,20
1,168,50,0,17,12,6.000000000000004,60.00000000000004,4,0.9,12,17
